links,titles
https://www.youtube.com/watch?v=qF-_01bQqQA,Mr. Rajeev Jain Zee Business Antim Bazi 14 May 2014
https://www.youtube.com/watch?v=GeU6vgVu_zI,Sanjiv Bajaj on Bloomberg TV Business on Focus
https://www.youtube.com/watch?v=nn6_a-jElwU,Rajeev Jain talking about the Q4 2013 and Annual Results on Super Wednesday on Zee Business
https://www.youtube.com/watch?v=ZChp9DCaxg8,Sanjiv Bajaj talking on CNBC Bazaar Open Exchange show on CNBC TV18
https://www.youtube.com/watch?v=QZuyslQ4sUw,NDTV Profit Breaking Market
https://www.youtube.com/watch?v=jcECgBXvtJw,Sanjiv Bajaj commenting on Q4 results in Business Day show on ET Now
https://www.youtube.com/watch?v=RqTdh3D8Mmo,Rajeev Jain on CNBC NSE Closing Bell 18 July '13
https://www.youtube.com/watch?v=ZnPrmchasvU,The F&O show on ET Now
https://www.youtube.com/watch?v=nR-ZMc6unfU,Bloomberg TV Countdown
https://www.youtube.com/watch?v=SBj7nt_osTY,Rajeev Jain commenting on Q4 results in Closing Trades on ET Now
https://www.youtube.com/watch?v=WQx7_Cw_Cso,CNBC Awaaz Akhari Sauda 15 Jan 13
https://www.youtube.com/watch?v=NCdTXHRLBjA,Rajeev Jain on CNBC Bazaar
https://www.youtube.com/watch?v=7V0Kh1-K5kg,Rajeev Jain - Bajaj Finserv - CNBC Awaaz Aakhri Sauda
https://www.youtube.com/watch?v=imQau7ILCnI,Mr Sanjiv Bajaj on CNBC
https://www.youtube.com/watch?v=4vaiSU_cLPw,Rajeev Jain on Bloomberg TV Countdown
https://www.youtube.com/watch?v=XGGCq56g4eQ,Amit Gainda speaking on CII Conclave on NDTV Profit
https://www.youtube.com/watch?v=CXq7BRUbM5c,The Revamped Ulive -- Our Intranet's New Look!
https://www.youtube.com/watch?v=RmVrBm3-nO4,"Rajeev Jain, CEO Bajaj Finserv talks to Zee Business on Q4FY14"
https://www.youtube.com/watch?v=3yQJvrWlsAA,"Sanjiv Bajaj, MD Bajaj Finserv hoping for a strong & stable govt: ET Now"
https://www.youtube.com/watch?v=7QRptSeMyV0,"NDTV Profit Market Check Mr Rajeev Jain, CEO Bajaj Finance on Bajaj Finance Q4 Earnings"
https://www.youtube.com/watch?v=-A2ajuIt2W8,"Mr Rajeev Jain, CEO Bajaj Finance, speaks on the strong performance in Q1"
https://www.youtube.com/watch?v=uUe6HilunSk,"Mr Rajeev Jain CEO, Bajaj Finserv Lending on ET Now"
https://www.youtube.com/watch?v=kVbvRKHY2no,"Interview with Mr Rajeev Jain, CEO Bajaj Finance | Bajaj Finance Q1 Results"
https://www.youtube.com/watch?v=44JmlQz92C4,"CNBC After The Bell Mr Sanjiv Bajaj MD, Bajaj Finserv"
https://www.youtube.com/watch?v=4Z19d9z1rx8,EMI Finance | Consumer Durables | Bajaj Finserv
https://www.youtube.com/watch?v=AFV4Csx4ZYs,"ET Now Closing Trades Mr Rajeev Jain, CEO, Bajaj Finance"
